
2486,2,March,20.7,34.84516,1.52,Gwindinup
2487,3,April,16.1,30.695666999999997,0.34,Gwindinup
2488,4,May,11.5,24.332258,0.53,Gwindinup
2489,5,June,7.9,20.333334,0.18,Gwindinup
2490,6,July,8.1,22.680645000000002,0.59,Gwindinup
2491,7,August,9.7,26.951612,0.19,Gwindinup
2492,8,September,13.6,30.463333000000002,0.54,Gwindinup
2493,9,October,17.9,33.687225,0.8,Gwindinup
2494,10,November,21.5,36.413334000000006,1.26,Gwindinup
2495,11,December,23.7,39.00645,2.25,Gwindinup
2496,0,January,-0.6,6.3451614,3.15,Worsley
2497,1,February,-0.3,9.089286,2.52,Worsley
2498,2,March,2.0,12.904622,2.13,Worsley
2499,3,April,4.9,18.68,1.65,Worsley
2500,4,May,7.5,20.554838,2.5,Worsley
2501,5,June,11.2,23.466667,2.48,Worsley
2502,6,July,13.6,26.916128000000004,2.93,Worsley
2503,7,August,14.0,25.387419,2.4,Worsley
2504,8,September,11.0,23.166666,1.99,Worsley
2505,9,October,7.2,16.42258,2.76,Worsley
2506,10,November,4.0,10.489433,2.47,Worsley
2507,11,December,1.3,8.558084,3.13,Worsley
2508,0,January,19.3,29.965,1.14,Salter Point
2509,1,February,19.6,31.166496000000002,1.01,Salter Point
2510,2,March,18.8,29.552732000000002,0.84,Salter Point
2511,3,April,17.1,26.246665999999998,1.48,Salter Point
2512,4,May,14.7,22.45484,3.69,Salter Point
2513,5,June,13.3,19.91,4.66,Salter Point
2514,6,July,12.2,18.341935999999997,5.41,Salter Point
2515,7,August,12.1,20.174194,4.76,Salter Point
2516,8,September,12.4,20.1868,3.17,Salter Point
2517,9,October,13.9,23.369377,1.22,Salter Point
2518,10,November,15.8,27.01,1.55,Salter Point
2519,11,December,17.8,28.07742,0.93,Salter Point
2520,0,January,18.6,28.367743,0.96,Fairbridge
2521,1,February,18.9,29.878075,1.05,Fairbridge
2522,2,March,18.2,28.240362,0.79,Fairbridge
2523,3,April,16.6,25.066666,1.34,Fairbridge
2524,4,May,14.3,21.654839000000003,3.76,Fairbridge
2525,5,June,13.0,19.41,5.17,Fairbridge
2526,6,July,11.8,17.518839,5.93,Fairbridge
2527,7,August,11.5,19.009678,5.31,Fairbridge
2528,8,September,11.8,19.207047,3.71,Fairbridge
2529,9,October,13.3,22.268513000000002,1.3,Fairbridge
2530,10,November,15.1,25.263334,1.49,Fairbridge
2531,11,December,17.0,26.941934999999997,0.7,Fairbridge
2532,0,January,24.7,39.70645,2.38,Tandegin
2533,1,February,23.2,36.046715,2.36,Tandegin
2534,2,March,20.7,34.84516,1.52,Tandegin
2535,3,April,16.1,30.695666999999997,0.34,Tandegin
2536,4,May,11.5,24.332258,0.53,Tandegin
2537,5,June,7.9,20.333334,0.18,Tandegin
2538,6,July,8.1,22.680645000000002,0.59,Tandegin
2539,7,August,9.7,26.951612,0.19,Tandegin
2540,8,September,13.6,30.463333000000002,0.54,Tandegin
2541,9,October,17.9,33.687225,0.8,Tandegin
2542,10,November,21.5,36.413334000000006,1.26,Tandegin
2543,11,December,23.7,39.00645,2.25,Tandegin
2544,0,January,19.2,30.942259000000004,1.24,Kiara
2545,1,February,19.6,31.85,1.04,Kiara
2546,2,March,18.6,30.095384999999997,0.84,Kiara
2547,3,April,16.8,26.53,1.47,Kiara
2548,4,May,14.0,22.558065,3.23,Kiara
2549,5,June,12.3,20.013334,4.3,Kiara
2550,6,July,11.2,18.037098,5.1,Kiara
2551,7,August,11.0,20.277420000000003,4.44,Kiara
2552,8,September,11.3,20.386087,2.94,Kiara
2553,9,October,13.1,23.952457,1.36,Kiara
2554,10,November,15.3,27.503334000000002,1.57,Kiara
2555,11,December,17.6,29.258064,0.9,Kiara
2556,0,January,17.3,27.361290000000004,2.09,Bandy Creek
2557,1,February,17.8,28.033141999999998,2.05,Bandy Creek
2558,2,March,17.1,24.76129,1.95,Bandy Creek
2559,3,April,15.6,23.33,1.39,Bandy Creek
2560,4,May,13.3,20.209677,2.58,Bandy Creek
2561,5,June,11.7,18.001333,2.38,Bandy Creek
2562,6,July,10.7,17.503225,2.97,Bandy Creek
2563,7,August,10.5,18.025806,3.47,Bandy Creek
2564,8,September,10.9,18.87724,2.27,Bandy Creek
2565,9,October,12.5,22.198751,1.92,Bandy Creek
2566,10,November,14.1,23.776667,2.07,Bandy Creek
2567,11,December,15.8,25.358065,1.46,Bandy Creek
2568,0,January,18.3,36.754837,1.21,Quairading
2569,1,February,18.9,35.640537,0.83,Quairading
2570,2,March,16.9,31.84266,0.82,Quairading
2571,3,April,13.9,27.9,0.91,Quairading
2572,4,May,10.1,22.548388,1.61,Quairading
2573,5,June,8.0,19.233334,2.14,Quairading
2574,6,July,6.6,17.300613000000002,2.57,Quairading
2575,7,August,6.0,20.296774,2.16,Quairading
2576,8,September,6.4,21.379720000000002,1.39,Quairading
2577,9,October,9.6,27.461570000000002,1.08,Quairading
2578,10,November,13.4,30.466666999999998,1.14,Quairading
2579,11,December,16.4,36.1,0.81,Quairading
2580,0,January,24.7,39.70645,2.38,Frenchman Bay
2581,1,February,23.2,36.046715,2.36,Frenchman Bay
2582,2,March,20.7,34.84516,1.52,Frenchman Bay
2583,3,April,16.1,30.695666999999997,0.34,Frenchman Bay
2584,4,May,11.5,24.332258,0.53,Frenchman Bay
2585,5,June,7.9,20.333334,0.18,Frenchman Bay
2586,6,July,8.1,22.680645000000002,0.59,Frenchman Bay
2587,7,August,9.7,26.951612,0.19,Frenchman Bay
2588,8,September,13.6,30.463333000000002,0.54,Frenchman Bay
2589,9,October,17.9,33.687225,0.8,Frenchman Bay
2590,10,November,21.5,36.413334000000006,1.26,Frenchman Bay
2591,11,December,23.7,39.00645,2.25,Frenchman Bay
2592,0,January,19.2,35.580647,1.9,Broadwood
2593,1,February,19.1,35.266537,1.3,Broadwood
2594,2,March,17.4,30.203226,1.58,Broadwood
2595,3,April,15.2,27.1,0.8,Broadwood
2596,4,May,11.1,20.67742,0.67,Broadwood
2597,5,June,9.0,18.363332999999997,0.88,Broadwood
2598,6,July,8.0,17.741936,0.84,Broadwood
2599,7,August,8.8,19.93871,0.87,Broadwood
2600,8,September,10.0,24.396667,0.7,Broadwood
2601,9,October,13.1,29.300259000000004,0.99,Broadwood
2602,10,November,15.2,30.746665999999998,1.2,Broadwood
2603,11,December,17.4,35.33871,1.08,Broadwood
2604,0,January,24.7,39.70645,2.38,Noranda
2605,1,February,23.2,36.046715,2.36,Noranda
2606,2,March,20.7,34.84516,1.52,Noranda
2607,3,April,16.1,30.695666999999997,0.34,Noranda
2608,4,May,11.5,24.332258,0.53,Noranda
2609,5,June,7.9,20.333334,0.18,Noranda
2610,6,July,8.1,22.680645000000002,0.59,Noranda
2611,7,August,9.7,26.951612,0.19,Noranda
2612,8,September,13.6,30.463333000000002,0.54,Noranda
2613,9,October,17.9,33.687225,0.8,Noranda
2614,10,November,21.5,36.413334000000006,1.26,Noranda
2615,11,December,23.7,39.00645,2.25,Noranda
2616,0,January,14.9,31.734968,1.14,Coyrecup
2617,1,February,15.4,32.008427000000005,1.2,Coyrecup
2618,2,March,14.6,27.374192999999998,1.28,Coyrecup
2619,3,April,12.7,24.626667,0.97,Coyrecup
2620,4,May,9.6,19.816129999999998,1.63,Coyrecup
2621,5,June,7.9,17.143333,1.89,Coyrecup
2622,6,July,6.3,15.054838,2.24,Coyrecup
2623,7,August,6.1,17.122581,2.24,Coyrecup
2624,8,September,6.2,19.091566,1.7,Coyrecup
2625,9,October,8.5,25.150755,1.29,Coyrecup
2626,10,November,11.1,26.343332,1.33,Coyrecup
2627,11,December,13.4,32.48387,1.02,Coyrecup
2628,0,January,19.2,30.942259000000004,1.24,Mount Hawthorn
2629,1,February,19.6,31.85,1.04,Mount Hawthorn
2630,2,March,18.6,30.095384999999997,0.84,Mount Hawthorn
2631,3,April,16.8,26.53,1.47,Mount Hawthorn
2632,4,May,14.0,22.558065,3.23,Mount Hawthorn
2633,5,June,12.3,20.013334,4.3,Mount Hawthorn
2634,6,July,11.2,18.037098,5.1,Mount Hawthorn
2635,7,August,11.0,20.277420000000003,4.44,Mount Hawthorn
2636,8,September,11.3,20.386087,2.94,Mount Hawthorn
2637,9,October,13.1,23.952457,1.36,Mount Hawthorn
2638,10,November,15.3,27.503334000000002,1.57,Mount Hawthorn
2639,11,December,17.6,29.258064,0.9,Mount Hawthorn
2640,0,January,18.3,36.754837,1.21,Bally Bally
2641,1,February,18.9,35.640537,0.83,Bally Bally
2642,2,March,16.9,31.84266,0.82,Bally Bally
2643,3,April,13.9,27.9,0.91,Bally Bally
2644,4,May,10.1,22.548388,1.61,Bally Bally
2645,5,June,8.0,19.233334,2.14,Bally Bally
2646,6,July,6.6,17.300613000000002,2.57,Bally Bally
2647,7,August,6.0,20.296774,2.16,Bally Bally
2648,8,September,6.4,21.379720000000002,1.39,Bally Bally
2649,9,October,9.6,27.461570000000002,1.08,Bally Bally
2650,10,November,13.4,30.466666999999998,1.14,Bally Bally
2651,11,December,16.4,36.1,0.81,Bally Bally
2652,0,January,20.8,38.764515,1.41,Ballidu
2653,1,February,21.9,37.278572,0.84,Ballidu
2654,2,March,19.9,33.187096000000004,1.16,Ballidu
2655,3,April,16.8,28.886667,0.77,Ballidu
2656,4,May,12.7,23.680645000000002,1.28,Ballidu
2657,5,June,10.1,20.63,1.63,Ballidu
2658,6,July,8.3,17.887096,2.15,Ballidu
2659,7,August,7.8,20.187098000000002,1.62,Ballidu
2660,8,September,8.3,23.3,1.01,Ballidu
2661,9,October,11.9,29.28872,0.78,Ballidu
2662,10,November,15.8,32.33,0.77,Ballidu
2663,11,December,18.7,36.687096000000004,0.62,Ballidu
2664,0,January,19.6,38.590324,0.99,Barberton
2665,1,February,20.7,36.73025,0.73,Barberton
2666,2,March,19.0,33.267246,0.78,Barberton
2667,3,April,16.3,28.806666999999997,0.75,Barberton
2668,4,May,12.4,24.109676,1.52,Barberton
2669,5,June,10.0,21.08,2.01,Barberton
2670,6,July,8.3,18.41587,2.57,Barberton
2671,7,August,7.9,20.067741,2.01,Barberton
2672,8,September,8.2,22.461357,1.13,Barberton
2673,9,October,11.2,28.700174,0.73,Barberton
2674,10,November,14.7,31.96,0.88,Barberton
2675,11,December,17.6,36.396774,0.63,Barberton
2676,0,January,24.7,39.70645,2.38,Mount Adams
2677,1,February,23.2,36.046715,2.36,Mount Adams
2678,2,March,20.7,34.84516,1.52,Mount Adams
2679,3,April,16.1,30.695666999999997,0.34,Mount Adams
2680,4,May,11.5,24.332258,0.53,Mount Adams
2681,5,June,7.9,20.333334,0.18,Mount Adams
2682,6,July,8.1,22.680645000000002,0.59,Mount Adams
2683,7,August,9.7,26.951612,0.19,Mount Adams
2684,8,September,13.6,30.463333000000002,0.54,Mount Adams
2685,9,October,17.9,33.687225,0.8,Mount Adams
2686,10,November,21.5,36.413334000000006,1.26,Mount Adams
2687,11,December,23.7,39.00645,2.25,Mount Adams
2688,0,January,19.0,28.644096,1.2,Karnup
2689,1,February,19.4,30.153343,1.21,Karnup
2690,2,March,18.7,28.631184,0.93,Karnup
2691,3,April,17.2,25.473333,1.56,Karnup
2692,4,May,14.9,22.048388,3.92,Karnup
2693,5,June,13.6,19.696667,5.03,Karnup
2694,6,July,12.5,17.826807000000002,5.78,Karnup
2695,7,August,12.3,19.396774,5.04,Karnup
2696,8,September,12.5,19.462196,3.54,Karnup
2697,9,October,13.8,22.225807,1.39,Karnup
2698,10,November,15.5,25.723333,1.62,Karnup
2699,11,December,17.4,26.896774,0.93,Karnup
2700,0,January,19.3,37.22903,1.68,Korbel
2701,1,February,19.8,35.717857,1.07,Korbel
2702,2,March,18.1,31.651613,1.36,Korbel
2703,3,April,15.4,27.8,0.63,Korbel
2704,4,May,11.3,22.274193,1.25,Korbel
2705,5,June,9.0,19.443333,1.23,Korbel
2706,6,July,7.4,17.022581,2.16,Korbel
2707,7,August,7.1,19.3,1.67,Korbel
2708,8,September,7.6,22.45,1.1,Korbel
2709,9,October,11.3,28.328678000000004,1.29,Korbel
2710,10,November,14.9,30.823334000000003,1.15,Korbel
2711,11,December,17.4,36.380646,0.79,Korbel
2712,0,January,19.3,29.965,1.14,Success
2713,1,February,19.6,31.166496000000002,1.01,Success
2714,2,March,18.8,29.552732000000002,0.84,Success
2715,3,April,17.1,26.246665999999998,1.48,Success
2716,4,May,14.7,22.45484,3.69,Success
2717,5,June,13.3,19.91,4.66,Success
2718,6,July,12.2,18.341935999999997,5.41,Success
2719,7,August,12.1,20.174194,4.76,Success
2720,8,September,12.4,20.1868,3.17,Success
2721,9,October,13.9,23.369377,1.22,Success
2722,10,November,15.8,27.01,1.55,Success
2723,11,December,17.8,28.07742,0.93,Success
2724,0,January,16.2,33.648388,0.87,Corrigin
2725,1,February,16.8,33.162144,0.84,Corrigin
2726,2,March,15.6,29.548896999999997,0.89,Corrigin
2727,3,April,13.4,26.073334,0.72,Corrigin
2728,4,May,9.9,20.919355,1.4,Corrigin
2729,5,June,7.9,17.636667000000003,2.07,Corrigin
2730,6,July,6.2,15.550032999999999,2.17,Corrigin
2731,7,August,5.9,17.580645,2.05,Corrigin
2732,8,September,6.2,19.439636,1.63,Corrigin
2733,9,October,8.9,25.72802,0.95,Corrigin
2734,10,November,12.0,28.323334000000003,1.07,Corrigin
2735,11,December,14.5,33.37742,0.8,Corrigin
2736,0,January,18.5,34.225807,1.05,Boonanarring
2737,1,February,19.0,34.57143,0.69,Boonanarring
2738,2,March,17.8,31.618097,0.66,Boonanarring
2739,3,April,15.4,26.91,1.1,Boonanarring
2740,4,May,11.8,22.07742,2.28,Boonanarring
2741,5,June,9.8,18.94,3.24,Boonanarring
2742,6,July,8.4,16.605774,4.14,Boonanarring
2743,7,August,8.7,19.1,3.38,Boonanarring
2744,8,September,9.4,20.5786,2.29,Boonanarring
2745,9,October,11.6,25.645025,1.19,Boonanarring
2746,10,November,13.8,29.289998999999998,1.4,Boonanarring
2747,11,December,16.5,33.529034,0.78,Boonanarring
2748,0,January,17.2,32.34839,5.28,Lockyer
2749,1,February,17.0,32.475,4.54,Lockyer
2750,2,March,16.2,29.687098,4.58,Lockyer
2751,3,April,13.0,26.226999999999997,1.74,Lockyer
2752,4,May,9.6,23.633354,1.64,Lockyer
2753,5,June,7.6,20.203332999999997,1.79,Lockyer
2754,6,July,6.7,20.706451,1.12,Lockyer
2755,7,August,7.2,22.674194,1.81,Lockyer
2756,8,September,9.9,27.210001000000002,2.1,Lockyer
2757,9,October,12.1,27.619353999999998,4.09,Lockyer
2758,10,November,14.6,30.863333,3.86,Lockyer
2759,11,December,16.2,32.741935999999995,5.53,Lockyer
2760,0,January,24.7,39.70645,2.38,Floreat
2761,1,February,23.2,36.046715,2.36,Floreat
2762,2,March,20.7,34.84516,1.52,Floreat
2763,3,April,16.1,30.695666999999997,0.34,Floreat
2764,4,May,11.5,24.332258,0.53,Floreat
2765,5,June,7.9,20.333334,0.18,Floreat
2766,6,July,8.1,22.680645000000002,0.59,Floreat
2767,7,August,9.7,26.951612,0.19,Floreat
2768,8,September,13.6,30.463333000000002,0.54,Floreat
2769,9,October,17.9,33.687225,0.8,Floreat
2770,10,November,21.5,36.413334000000006,1.26,Floreat
2771,11,December,23.7,39.00645,2.25,Floreat
2772,0,January,16.7,34.06774,1.38,Kenmare
2773,1,February,16.6,31.605286,1.28,Kenmare
2774,2,March,14.8,29.561290000000003,1.1,Kenmare
2775,3,April,11.9,24.955,1.27,Kenmare
2776,4,May,9.5,17.754839,1.43,Kenmare
2777,5,June,7.1,14.236667,1.71,Kenmare
2778,6,July,6.2,14.2290325,1.85,Kenmare
2779,7,August,5.8,15.070967999999999,2.09,Kenmare
2780,8,September,6.6,18.123333,1.92,Kenmare
2781,9,October,8.4,26.257942,1.67,Kenmare
2782,10,November,11.5,27.51,2.12,Kenmare
2783,11,December,14.4,30.941934999999997,2.07,Kenmare
2784,0,January,24.7,39.70645,2.38,Maida Vale
2785,1,February,23.2,36.046715,2.36,Maida Vale
2786,2,March,20.7,34.84516,1.52,Maida Vale
2787,3,April,16.1,30.695666999999997,0.34,Maida Vale
2788,4,May,11.5,24.332258,0.53,Maida Vale
2789,5,June,7.9,20.333334,0.18,Maida Vale
2790,6,July,8.1,22.680645000000002,0.59,Maida Vale
2791,7,August,9.7,26.951612,0.19,Maida Vale
2792,8,September,13.6,30.463333000000002,0.54,Maida Vale
2793,9,October,17.9,33.687225,0.8,Maida Vale
2794,10,November,21.5,36.413334000000006,1.26,Maida Vale
2795,11,December,23.7,39.00645,2.25,Maida Vale
2796,0,January,19.5,34.225807,1.8,Caiguna
2797,1,February,18.9,33.715286,2.5,Caiguna
2798,2,March,17.9,29.183870000000002,1.56,Caiguna
2799,3,April,16.3,28.086665999999997,0.6,Caiguna
2800,4,May,12.8,22.006453,0.45,Caiguna
2801,5,June,10.6,19.066666,0.86,Caiguna
2802,6,July,9.5,18.829033,0.72,Caiguna
2803,7,August,10.3,21.658064000000003,0.67,Caiguna
2804,8,September,11.8,25.383333,0.58,Caiguna
2805,9,October,14.3,30.6023,1.03,Caiguna
2806,10,November,16.1,30.37,1.49,Caiguna
2807,11,December,17.8,35.48387,1.11,Caiguna
2808,0,January,24.7,39.70645,2.38,Moondah
2809,1,February,23.2,36.046715,2.36,Moondah
2810,2,March,20.7,34.84516,1.52,Moondah
2811,3,April,16.1,30.695666999999997,0.34,Moondah
2812,4,May,11.5,24.332258,0.53,Moondah
2813,5,June,7.9,20.333334,0.18,Moondah
2814,6,July,8.1,22.680645000000002,0.59,Moondah
2815,7,August,9.7,26.951612,0.19,Moondah
2816,8,September,13.6,30.463333000000002,0.54,Moondah
2817,9,October,17.9,33.687225,0.8,Moondah
2818,10,November,21.5,36.413334000000006,1.26,Moondah
2819,11,December,23.7,39.00645,2.25,Moondah
2820,0,January,21.6,40.051613,1.36,Bowgada
2821,1,February,22.7,38.646427,1.06,Bowgada
2822,2,March,20.7,34.69355,0.92,Bowgada
2823,3,April,17.5,30.296667,0.82,Bowgada
2824,4,May,13.3,24.809677,0.94,Bowgada
2825,5,June,10.6,21.783333,1.15,Bowgada
2826,6,July,8.8,18.896774,1.56,Bowgada
2827,7,August,8.6,21.82258,0.97,Bowgada
2828,8,September,9.3,24.756666,0.59,Bowgada
2829,9,October,12.7,30.723845,0.51,Bowgada
2830,10,November,16.3,33.633334999999995,0.68,Bowgada
2831,11,December,19.2,37.322582000000004,0.97,Bowgada
2832,0,January,15.3,34.196774,1.79,Emu Flat
2833,1,February,15.3,31.639286,2.42,Emu Flat
2834,2,March,13.5,29.138709999999996,1.64,Emu Flat
2835,3,April,10.2,23.706,1.43,Emu Flat
2836,4,May,7.4,16.916128,1.64,Emu Flat
2837,5,June,5.1,14.203332999999999,1.77,Emu Flat
2838,6,July,4.2,12.548388000000001,2.2,Emu Flat
2839,7,August,4.0,14.870968,2.53,Emu Flat
2840,8,September,5.2,17.686666,2.43,Emu Flat
2841,9,October,7.4,26.375303000000002,2.28,Emu Flat
2842,10,November,10.6,27.233334000000003,2.1,Emu Flat
2843,11,December,13.1,30.093548,1.9,Emu Flat
2844,0,January,24.7,39.70645,2.38,Stirling Range
2845,1,February,23.2,36.046715,2.36,Stirling Range
2846,2,March,20.7,34.84516,1.52,Stirling Range
2847,3,April,16.1,30.695666999999997,0.34,Stirling Range
2848,4,May,11.5,24.332258,0.53,Stirling Range
2849,5,June,7.9,20.333334,0.18,Stirling Range
2850,6,July,8.1,22.680645000000002,0.59,Stirling Range
2851,7,August,9.7,26.951612,0.19,Stirling Range
2852,8,September,13.6,30.463333000000002,0.54,Stirling Range
2853,9,October,17.9,33.687225,0.8,Stirling Range
2854,10,November,21.5,36.413334000000006,1.26,Stirling Range
2855,11,December,23.7,39.00645,2.25,Stirling Range
2856,0,January,18.3,36.754837,1.21,Beverley
2857,1,February,18.9,35.640537,0.83,Beverley
2858,2,March,16.9,31.84266,0.82,Beverley
2859,3,April,13.9,27.9,0.91,Beverley
2860,4,May,10.1,22.548388,1.61,Beverley
2861,5,June,8.0,19.233334,2.14,Beverley
2862,6,July,6.6,17.300613000000002,2.57,Beverley
2863,7,August,6.0,20.296774,2.16,Beverley
2864,8,September,6.4,21.379720000000002,1.39,Beverley
2865,9,October,9.6,27.461570000000002,1.08,Beverley
2866,10,November,13.4,30.466666999999998,1.14,Beverley
2867,11,December,16.4,36.1,0.81,Beverley
2868,0,January,19.2,35.580647,1.9,West Lamington
2869,1,February,19.1,35.266537,1.3,West Lamington
2870,2,March,17.4,30.203226,1.58,West Lamington
2871,3,April,15.2,27.1,0.8,West Lamington
2872,4,May,11.1,20.67742,0.67,West Lamington
2873,5,June,9.0,18.363332999999997,0.88,West Lamington
2874,6,July,8.0,17.741936,0.84,West Lamington
2875,7,August,8.8,19.93871,0.87,West Lamington
2876,8,September,10.0,24.396667,0.7,West Lamington
2877,9,October,13.1,29.300259000000004,0.99,West Lamington
2878,10,November,15.2,30.746665999999998,1.2,West Lamington
2879,11,December,17.4,35.33871,1.08,West Lamington
2880,0,January,19.3,37.22903,1.68,Mount Palmer
2881,1,February,19.8,35.717857,1.07,Mount Palmer
2882,2,March,18.1,31.651613,1.36,Mount Palmer
2883,3,April,15.4,27.8,0.63,Mount Palmer
2884,4,May,11.3,22.274193,1.25,Mount Palmer
2885,5,June,9.0,19.443333,1.23,Mount Palmer
2886,6,July,7.4,17.022581,2.16,Mount Palmer
2887,7,August,7.1,19.3,1.67,Mount Palmer
2888,8,September,7.6,22.45,1.1,Mount Palmer
2889,9,October,11.3,28.328678000000004,1.29,Mount Palmer
2890,10,November,14.9,30.823334000000003,1.15,Mount Palmer
2891,11,December,17.4,36.380646,0.79,Mount Palmer
2892,0,January,19.2,35.580647,1.9,West Kalgoorlie
2893,1,February,19.1,35.266537,1.3,West Kalgoorlie
2894,2,March,17.4,30.203226,1.58,West Kalgoorlie
2895,3,April,15.2,27.1,0.8,West Kalgoorlie
2896,4,May,11.1,20.67742,0.67,West Kalgoorlie
2897,5,June,9.0,18.363332999999997,0.88,West Kalgoorlie
2898,6,July,8.0,17.741936,0.84,West Kalgoorlie
2899,7,August,8.8,19.93871,0.87,West Kalgoorlie
2900,8,September,10.0,24.396667,0.7,West Kalgoorlie
2901,9,October,13.1,29.300259000000004,0.99,West Kalgoorlie
2902,10,November,15.2,30.746665999999998,1.2,West Kalgoorlie
2903,11,December,17.4,35.33871,1.08,West Kalgoorlie
2904,0,January,26.2,39.725807,2.38,Mirrabooka
2905,1,February,24.7,38.04286,2.39,Mirrabooka
2906,2,March,22.2,33.83871,2.36,Mirrabooka
2907,3,April,17.8,30.799334,0.96,Mirrabooka
2908,4,May,12.8,24.00749,0.9,Mirrabooka
2909,5,June,9.9,20.163334,1.37,Mirrabooka
2910,6,July,9.0,20.435484,0.92,Mirrabooka
2911,7,August,9.9,24.074194,0.71,Mirrabooka
2912,8,September,13.8,28.5,1.01,Mirrabooka
2913,9,October,17.9,32.811726,1.14,Mirrabooka
2914,10,November,22.0,35.37887,1.99,Mirrabooka
2915,11,December,24.3,37.85484,1.88,Mirrabooka
2916,0,January,16.8,28.919355,0.88,Geographe
2917,1,February,17.4,28.464214000000002,0.9,Geographe
2918,2,March,16.6,26.802826,1.14,Geographe
2919,3,April,15.2,23.58,1.94,Geographe
2920,4,May,13.3,20.887096,4.49,Geographe
2921,5,June,12.3,18.673334,5.25,Geographe
2922,6,July,11.0,16.884418,7.03,Geographe
2923,7,August,10.8,18.206451,5.62,Geographe
2924,8,September,10.9,18.521704,4.09,Geographe
2925,9,October,12.1,21.431810000000002,1.81,Geographe
2926,10,November,13.6,24.513334,1.73,Geographe
2927,11,December,15.3,27.058064,0.97,Geographe
2928,0,January,26.3,40.667744,1.97,Cue
2929,1,February,26.0,39.521427,2.47,Cue
2930,2,March,23.4,35.10903,1.55,Cue
2931,3,April,19.7,31.426665999999997,0.54,Cue
2932,4,May,14.3,24.877419,0.62,Cue
2933,5,June,11.1,21.545967,0.74,Cue
2934,6,July,9.9,21.722579999999997,0.49,Cue
2935,7,August,11.3,24.466322,0.3,Cue
2936,8,September,13.3,27.996665999999998,0.11,Cue
2937,9,October,17.5,33.212902,0.36,Cue
2938,10,November,20.8,35.523334999999996,0.48,Cue
2939,11,December,24.1,38.535484000000004,1.11,Cue
2940,0,January,24.7,39.70645,2.38,Forest Hill
2941,1,February,23.2,36.046715,2.36,Forest Hill
2942,2,March,20.7,34.84516,1.52,Forest Hill
2943,3,April,16.1,30.695666999999997,0.34,Forest Hill
2944,4,May,11.5,24.332258,0.53,Forest Hill
2945,5,June,7.9,20.333334,0.18,Forest Hill
2946,6,July,8.1,22.680645000000002,0.59,Forest Hill
2947,7,August,9.7,26.951612,0.19,Forest Hill
2948,8,September,13.6,30.463333000000002,0.54,Forest Hill
2949,9,October,17.9,33.687225,0.8,Forest Hill
2950,10,November,21.5,36.413334000000006,1.26,Forest Hill
2951,11,December,23.7,39.00645,2.25,Forest Hill
2952,0,January,19.2,30.942259000000004,1.24,Burns Beach
2953,1,February,19.6,31.85,1.04,Burns Beach
2954,2,March,18.6,30.095384999999997,0.84,Burns Beach
2955,3,April,16.8,26.53,1.47,Burns Beach
2956,4,May,14.0,22.558065,3.23,Burns Beach
2957,5,June,12.3,20.013334,4.3,Burns Beach
2958,6,July,11.2,18.037098,5.1,Burns Beach
2959,7,August,11.0,20.277420000000003,4.44,Burns Beach
2960,8,September,11.3,20.386087,2.94,Burns Beach
2961,9,October,13.1,23.952457,1.36,Burns Beach
2962,10,November,15.3,27.503334000000002,1.57,Burns Beach
2963,11,December,17.6,29.258064,0.9,Burns Beach
2964,0,January,27.7,38.590324,12.81,Camballin
2965,1,February,26.9,39.748714,7.78,Camballin
2966,2,March,26.8,39.585033,4.86,Camballin
2967,3,April,25.3,38.255333,1.46,Camballin
2968,4,May,21.8,34.34839,0.87,Camballin
2969,5,June,19.2,32.825653,0.32,Camballin
2970,6,July,18.5,32.890324,0.41,Camballin
2971,7,August,18.3,35.80645,0.08,Camballin
2972,8,September,20.8,39.3,0.19,Camballin
2973,9,October,24.3,41.30645,0.78,Camballin
2974,10,November,27.2,41.476665000000004,1.44,Camballin
2975,11,December,28.2,40.834194000000004,7.65,Camballin
2976,0,January,15.4,24.018742,1.6,Narrikup
2977,1,February,16.1,25.149036,1.48,Narrikup
2978,2,March,15.7,23.57742,1.51,Narrikup
2979,3,April,14.4,21.446667,2.15,Narrikup
2980,4,May,12.4,20.458064999999998,2.75,Narrikup
2981,5,June,11.0,17.843334,3.48,Narrikup
2982,6,July,10.0,16.001226000000003,3.72,Narrikup
2983,7,August,9.7,16.661291000000002,3.96,Narrikup
2984,8,September,9.9,18.472794,3.26,Narrikup
2985,9,October,11.1,21.466091,1.98,Narrikup
2986,10,November,12.3,21.199999,1.89,Narrikup
2987,11,December,13.8,24.35484,1.39,Narrikup
2988,0,January,19.1,32.606453,3.56,Kingsford
2989,1,February,18.8,30.432142,4.85,Kingsford
2990,2,March,17.6,28.303226000000002,4.37,Kingsford
2991,3,April,15.0,26.650333000000003,2.83,Kingsford
2992,4,May,11.6,22.454838,1.64,Kingsford
2993,5,June,9.8,17.823334,3.25,Kingsford
2994,6,July,8.6,19.480646,1.3,Kingsford
2995,7,August,9.0,20.358065,1.87,Kingsford
2996,8,September,11.6,24.45,1.94,Kingsford
2997,9,October,13.3,26.877558,3.17,Kingsford
2998,10,November,15.6,27.903334,3.63,Kingsford
2999,11,December,17.2,30.300001,2.75,Kingsford
3000,0,January,-2.4,9.754839,0.61,Sherlock
3001,1,February,-2.1,14.781393,0.94,Sherlock
3002,2,March,3.7,19.661291000000002,1.77,Sherlock
3003,3,April,6.7,21.316666,2.52,Sherlock
3004,4,May,12.1,29.545162,2.98,Sherlock
